SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
KRIDHANINF,BE,2.05,2.25,2.05,2.25,2.25,2.15,43416,93528.85,31-JAN-2020,69,INE524L01026,
KOTAKNIFTY,EQ,125.9,126.29,125.02,125.68,125.89,125.27,91743,11532432.4,29-JAN-2020,280,INF174K014P6,
KOPRAN,EQ,35.25,35.9,34.5,34.85,34.8,34.75,42096,1475042.45,30-JAN-2020,807,INE082A01010,
KRISHANA,BE,53,55.7,53,55.7,55.7,53.1,502,27956,31-JAN-2020,2,INE506W01012,
KOTAKNV20,EQ,59,59.37,58.31,59.12,59.37,58.54,3860,227513.07,29-JAN-2020,74,INF174K01Z71,
KOTAKBANK,EQ,1637.8,1640.3,1617.5,1628.25,1627.95,1640.45,1590156,2589341070.55,30-JAN-2020,63063,INE237A01028,
KSB,EQ,718.4,745,712.6,740.25,741.8,720.2,9006,6643416.75,31-JAN-2020,885,INE999A01015,
KOTAKPSUBK,EQ,237,237,234.64,235.16,235.1,234.64,865,203913.37,29-JAN-2020,51,INF373I01023,
KOTAKBKETF,EQ,320,320,313.6,315.21,315.2,316.63,12539,3948458.1,30-JAN-2020,587,INF174K01F59,
KSCL,EQ,480,480,472,476.6,476,477.15,34059,16208658.95,31-JAN-2020,3565,INE455I01029,
KOTARISUG,EQ,13.95,14.5,13.65,13.95,14.05,13.95,68312,964566.55,29-JAN-2020,332,INE419A01022,
KOTAKGOLD,EQ,359.05,363,358.2,361.3,361.7,357.6,32064,11570337.7,30-JAN-2020,947,INF373I01049,
KSERASERA,BE,0.15,0.15,0.1,0.1,0.1,0.1,693843,81663.1,31-JAN-2020,139,INE216D01026,
KOTHARIPET,EQ,19,19.5,18.3,18.55,18.4,18.75,4930,92726.15,29-JAN-2020,53,INE720A01015,
KOTAKNIFTY,EQ,125.4,125.65,124.6,125.36,125.25,125.68,67068,8398544.79,30-JAN-2020,416,INF174K014P6,
KSK,BE,0.55,0.55,0.45,0.45,0.5,0.5,199059,98263.6,31-JAN-2020,86,INE143H01015,
KOTHARIPRO,EQ,79,81.4,75.8,78.9,79.8,80.1,28911,2280463.65,29-JAN-2020,660,INE823A01017,
KOTAKNV20,EQ,59,59.47,58.31,59,59,59.12,5765,340311.19,30-JAN-2020,90,INF174K01Z71,
KSL,EQ,225,227.45,218.5,221.8,219.5,222.5,41726,9330885.5,31-JAN-2020,2089,INE907A01026,
KPITTECH,EQ,100,103.25,97,98.85,98.9,98.9,142643,14110062.25,29-JAN-2020,2683,INE04I401011,
KOTAKPSUBK,EQ,234,234.2,232,233.35,233,235.16,11154,2604592.54,30-JAN-2020,62,INF373I01023,
KTKBANK,EQ,75,75.45,73.5,73.85,73.85,74.7,449021,33419353.7,31-JAN-2020,2889,INE614B01018,
KPRMILL,EQ,682.95,702.85,679.85,695.6,692.1,695.15,11653,8095729,29-JAN-2020,674,INE930H01023,
KOTARISUG,EQ,14.05,14.05,12.75,13.25,13.45,13.95,96214,1269137.85,30-JAN-2020,454,INE419A01022,
KUANTUM,EQ,526.95,528.1,508,518.8,508.75,525.55,8602,4470668.1,31-JAN-2020,196,INE529I01013,
KRBL,EQ,294.6,294.7,271.45,275.25,274.75,297.2,729405,205742795.6,29-JAN-2020,17735,INE001B01026,
KOTHARIPET,EQ,18.8,18.8,17.6,17.9,17.75,18.55,5974,108968.1,30-JAN-2020,79,INE720A01015,
KWALITY,BE,2,2.05,1.9,1.9,1.9,2,357639,688351.65,31-JAN-2020,541,INE775B01025,
KREBSBIO,EQ,91,94.5,89.15,92.9,89.15,93.6,4584,423529.45,29-JAN-2020,56,INE268B01013,
KOTHARIPRO,EQ,79.8,80.7,76.8,77.4,77,78.9,5422,426356.5,30-JAN-2020,171,INE823A01017,
L&TFH,EQ,117.6,118.7,114.9,117.15,117,117,7786477,909631450.85,31-JAN-2020,31372,INE498L01015,
KRIDHANINF,BE,2.35,2.45,2.25,2.25,2.25,2.35,154026,349642.2,29-JAN-2020,184,INE524L01026,
KPITTECH,EQ,102.55,103.4,98.25,99.7,99,98.85,666845,67372376.65,30-JAN-2020,9401,INE04I401011,
L&TFINANCE,NO,1070,1070,1070,1070,1070,1092.89,1,1070,31-JAN-2020,1,INE027E07AF3,
KRISHANA,BE,53.1,53.1,53.1,53.1,53.1,53.9,50,2655,29-JAN-2020,1,INE506W01012,
KPRMILL,EQ,699,699,677.75,685.35,685,695.6,5679,3895626.7,30-JAN-2020,421,INE930H01023,
L&TFINANCE,NU,1080,1081,1080,1080.02,1080.02,1081.6,570,615893.1,31-JAN-2020,7,INE027E07AL1,
KRITIKA,SM,34.25,34.25,34.25,34.25,34.25,34.2,32000,1096000,29-JAN-2020,2,INE00Z501011,
KRBL,EQ,275,280.5,262.55,265.05,264.6,275.25,213412,57583269.95,30-JAN-2020,5172,INE001B01026,
L&TFINANCE,Y7,1020,1020,1020,1020,1020,1025,1,1020,31-JAN-2020,1,INE027E07BA2,
KSB,EQ,727.35,749.8,723.95,730.65,735,738.65,6709,4940823.9,29-JAN-2020,2209,INE999A01015,
KREBSBIO,EQ,89.2,93.35,88.1,89.85,89,92.9,1037,92969.75,30-JAN-2020,71,INE268B01013,
L&TFINANCE,Y9,1011,1011,1011,1011,1011,1010.55,200,202200,31-JAN-2020,1,INE027E07BC8,
KSCL,EQ,479.8,488.75,473,475.5,473,475.95,90073,43349006.5,29-JAN-2020,6918,INE455I01029,
KRIDHANINF,BE,2.3,2.3,2.15,2.15,2.15,2.25,123511,267060.95,30-JAN-2020,131,INE524L01026,
L&TINFRA,N1,1000,1000,990.61,990.61,990.61,1000,15,14906.1,31-JAN-2020,2,INE691I07166,
KSERASERA,BE,0.1,0.15,0.1,0.15,0.15,0.1,729945,81912.8,29-JAN-2020,134,INE216D01026,
KSB,EQ,739,740,711.95,720.2,716,730.65,8651,6315634.9,30-JAN-2020,2438,INE999A01015,
L&TINFRA,N2,1945,1946,1945,1946,1946,1945,4,7782,31-JAN-2020,2,INE691I07174,
KSHITIJPOL,SM,28,28,28,28,28,33.75,4000,112000,29-JAN-2020,1,INE013801019,
KSCL,EQ,476.5,485,472.35,477.15,474,475.5,74338,35583486.8,30-JAN-2020,3120,INE455I01029,
L&TINFRA,N3,1009.78,1009.78,1009.78,1009.78,1009.78,983.1,1846,1864053.88,31-JAN-2020,5,INE691I07182,
KSK,BE,0.5,0.55,0.5,0.5,0.55,0.55,408889,206403.15,29-JAN-2020,105,INE143H01015,
KSERASERA,BE,0.1,0.15,0.1,0.1,0.1,0.15,670691,80929.4,30-JAN-2020,131,INE216D01026,
L&TINFRA,N4,1895,1915,1895,1914.7,1914.7,1891,120,228679.4,31-JAN-2020,6,INE691I07190,
KSL,EQ,247,249.4,228.2,231.3,229.25,243.85,243759,57700413.4,29-JAN-2020,7599,INE907A01026,
KSK,BE,0.45,0.55,0.45,0.5,0.5,0.5,273412,142797.45,30-JAN-2020,105,INE143H01015,
L&TINFRA,N5,1050,1050,1043.06,1050,1050,1050,50,52410.6,31-JAN-2020,5,INE691I07224,
KTKBANK,EQ,76.05,76.45,75.3,75.8,75.9,75.6,337294,25587889.25,29-JAN-2020,2590,INE614B01018,
KSL,EQ,231.3,234.2,221.5,222.5,222.5,231.3,68117,15444636.8,30-JAN-2020,3593,INE907A01026,
L&TINFRA,N6,1950,1983,1950,1983,1983,1975.05,180,355857.7,31-JAN-2020,7,INE691I07232,
KUANTUM,EQ,518,520,507,510.95,508,508.8,9208,4717115.6,29-JAN-2020,540,INE529I01013,
KTKBANK,EQ,75.6,75.65,74.45,74.7,74.5,75.8,336900,25209269.7,30-JAN-2020,2394,INE614B01018,
LAKSHVILAS,EQ,15.35,15.4,15.1,15.25,15.15,15.1,254409,3880597.85,31-JAN-2020,690,INE694C01018,
KWALITY,BE,2.2,2.2,2,2.1,2.1,2.1,235840,493413.6,29-JAN-2020,396,INE775B01025,
KUANTUM,EQ,507,528,503.1,525.55,521,510.95,8887,4520925.45,30-JAN-2020,200,INE529I01013,
LALPATHLAB,EQ,1735,1784.85,1726.3,1771.2,1774.9,1721.35,112001,197991177.4,31-JAN-2020,11286,INE600L01024,
L&TFH,EQ,119.35,120.5,119,119.85,119.9,119.35,5075985,608317585.6,29-JAN-2020,23758,INE498L01015,
KWALITY,BE,2.1,2.15,2,2,2,2.1,307301,625684.8,30-JAN-2020,427,INE775B01025,
LAMBODHARA,EQ,35.5,36.4,35.5,36,35.65,36.05,4653,167261.45,31-JAN-2020,54,INE112F01022,
L&TFINANCE,N8,1075.01,1079.9,1075,1079.9,1079.9,1070,739,795603.31,29-JAN-2020,29,INE027E07899,
L&TFH,EQ,119.75,119.75,115.65,117,116.9,119.85,7462251,875701611.65,30-JAN-2020,35768,INE498L01015,
LAOPALA,EQ,182.3,185,177.95,182.35,184.2,179.95,434112,79052661.25,31-JAN-2020,2027,INE059D01020,
L&TFINANCE,NE,1035,1035,1035,1035,1035,1041,78,80730,29-JAN-2020,1,INE027E07956,
L&TFINANCE,N8,1137.96,1137.96,1075,1075.23,1075,1079.9,700,755800.5,30-JAN-2020,25,INE027E07899,
LASA,BE,35.15,35.15,31.85,31.9,31.85,33.5,137577,4613056.55,31-JAN-2020,476,INE670X01014,
L&TFINANCE,NI,1070,1070,1064.99,1064.99,1064.99,1073.99,200,213499,29-JAN-2020,12,INE027E07998,
L&TFINANCE,NC,1081.35,1081.35,1081.35,1081.35,1081.35,1090,10,10813.5,30-JAN-2020,1,INE027E07931,
LAURUSLABS,EQ,459.9,459.95,415,430.35,430.5,435.65,1556348,680498205.85,31-JAN-2020,38210,INE947Q01010,
L&TFINANCE,NK,1067,1067,1067,1067,1067,1065.01,37,39479,29-JAN-2020,1,INE027E07AB2,
L&TFINANCE,Y1,1004,1004,1004,1004,1004,1003,25,25100,30-JAN-2020,1,INE027E07AU2,
LAXMIMACH,EQ,3349,3349,3236,3257.75,3280,3294.8,3705,12161072.9,31-JAN-2020,851,INE269B01029,
L&TFINANCE,NY,1002,1005,1002,1005,1005,1008.99,59,59265,29-JAN-2020,4,INE027E07AS6,
L&TFINANCE,Y5,1011,1011,1002.3,1004,1004,1011,44,44264.4,30-JAN-2020,4,INE027E07AY4,
LEMONTREE,EQ,55.2,55.8,54,55,55,55.2,426489,23385275.05,31-JAN-2020,2948,INE970X01018,
L&TFINANCE,Y5,1010,1011,1010,1011,1011,1029,150,151550,29-JAN-2020,4,INE027E07AY4,
L&TFINANCE,Y9,1017.45,1019,1008,1010.55,1010.55,1017.1,407,412666.25,30-JAN-2020,11,INE027E07BC8,
LFIC,EQ,49.25,53,49.25,53,53,51.95,4,205.25,31-JAN-2020,4,INE850E01012,
L&TFINANCE,Y7,1025,1025,1025,1025,1025,1029.99,40,41000,29-JAN-2020,1,INE027E07BA2,
L&TINFRA,N1,1026.6,1026.6,985.15,1000,1000,985.15,97,96971.71,30-JAN-2020,17,INE691I07166,
LGBBROSLTD,EQ,319,319,307.2,310.5,310,313.25,13482,4219830.85,31-JAN-2020,980,INE337A01034,
L&TFINANCE,Y9,1016,1017.45,1015,1017.1,1017.45,1014.95,480,488169.75,29-JAN-2020,7,INE027E07BC8,
L&TINFRA,N2,1945,1945,1940,1945,1945,1945,45,87375,30-JAN-2020,3,INE691I07174,
LGBFORGE,BE,3.2,3.4,3.15,3.35,3.4,3.25,40506,133984.65,31-JAN-2020,51,INE201J01017,
L&TINFRA,N1,985.11,1027,985.1,985.15,985.15,981.03,38,37769.35,29-JAN-2020,4,INE691I07166,
L&TINFRA,N4,1891,1891,1891,1891,1891,1889.96,20,37820,30-JAN-2020,1,INE691I07190,
LIBAS,BE,49,50.3,46,49.9,50.3,48,3100,153957.3,31-JAN-2020,11,INE908V01012,
L&TINFRA,N2,1934,1945,1934,1945,1945,1930,15,29065,29-JAN-2020,2,INE691I07174,
L&TINFRA,N5,1050,1050,1050,1050,1050,1047,10,10500,30-JAN-2020,1,INE691I07224,
LIBERTSHOE,EQ,147.55,148.3,143.5,144.05,143.8,147.05,76973,11230816.3,31-JAN-2020,1569,INE557B01019,
L&TINFRA,N3,983.13,983.13,983.1,983.1,983.1,983.03,45,44240,29-JAN-2020,4,INE691I07182,
L&TINFRA,N6,1970.5,1979.95,1970,1975.05,1975.05,1980,137,270382.6,30-JAN-2020,13,INE691I07232,
LICHSGFIN,EQ,440.95,444.5,425,437.7,440,440.95,7580796,3301621420.15,31-JAN-2020,85621,INE115A01026,
L&TINFRA,N4,1890.1,1891,1889.9,1889.96,1890,1890.06,459,867536.8,29-JAN-2020,23,INE691I07190,
LAKSHVILAS,EQ,15.5,15.75,15,15.1,15.1,15.5,500808,7634840.1,30-JAN-2020,1021,INE694C01018,
LICNETFGSC,EQ,19.5,19.5,18.6,18.94,18.6,18.99,6707,127136.35,31-JAN-2020,53,INF767K01MV5,
L&TINFRA,N6,1976.5,1990,1970.5,1980,1980,1975,171,338237.25,29-JAN-2020,19,INE691I07232,
LALPATHLAB,EQ,1772.3,1776.4,1695,1721.35,1731,1771.25,71647,123551836.85,30-JAN-2020,7848,INE600L01024,
LICNETFN50,EQ,123.31,125.95,120.01,121.82,123,123.08,803,98171.66,31-JAN-2020,288,INF767K01OS7,
LAKPRE,BZ,2.2,2.2,2.2,2.2,2.2,2.3,88,193.6,29-JAN-2020,2,INE651C01018,
LAMBODHARA,EQ,36.7,37.6,35.3,36.05,36.5,36.4,4716,171001.85,30-JAN-2020,142,INE112F01022,
LICNETFSEN,EQ,491,519.8,491,514,514,516.8,14,7075.5,31-JAN-2020,9,INF767K01OT5,
LAKSHVILAS,EQ,15.85,15.9,15.45,15.5,15.5,15.65,379847,5935834.25,29-JAN-2020,799,INE694C01018,
LAOPALA,EQ,188.65,188.65,179,179.95,179.55,187.25,93249,17056814.95,30-JAN-2020,2244,INE059D01020,
LICNFNHGP,EQ,124.7,124.7,121.01,121.01,121.01,125,1288,160598.04,31-JAN-2020,3,INF767K01PC8,
LALPATHLAB,EQ,1772.25,1785.8,1757,1771.25,1777.95,1766.65,71230,126237733.8,29-JAN-2020,8304,INE600L01024,
LASA,BE,33.5,33.5,33.5,33.5,33.5,31.95,22584,756564,30-JAN-2020,52,INE670X01014,
LINCOLN,EQ,201.65,204.9,198,200.4,200.5,199.55,37068,7456851.25,31-JAN-2020,896,INE405C01035,
LAMBODHARA,EQ,37.65,37.75,36.05,36.4,36.5,36.7,10051,368541.55,29-JAN-2020,207,INE112F01022,
LAURUSLABS,EQ,439.95,442.7,412.25,435.65,439.8,438.15,309245,132437832.5,30-JAN-2020,13000,INE947Q01010,
LINCPEN,EQ,226,229,222.05,223.7,222.05,230.1,2628,589807.65,31-JAN-2020,58,INE802B01019,
LAOPALA,EQ,194,194,186.15,187.25,186.2,187.2,253180,48101538.45,29-JAN-2020,3558,INE059D01020,
LAXMIMACH,EQ,3350,3350,3282.5,3294.8,3290,3344.65,4622,15276540.75,30-JAN-2020,928,INE269B01029,
LINDEINDIA,EQ,764.85,768,745.1,747.5,746,758.9,68264,51345364.2,31-JAN-2020,944,INE473A01011,
LASA,BE,31.95,31.95,31.95,31.95,31.95,30.45,12193,389566.35,29-JAN-2020,28,INE670X01014,
LEMONTREE,EQ,55.3,55.5,54.6,55.2,55.15,55.1,1986629,109270728.75,30-JAN-2020,4359,INE970X01018,
LIQUIDBEES,EQ,1000,1000.01,999.58,1000,1000.01,1000,737664,737663561.16,31-JAN-2020,3268,INF732E01037,
LAURUSLABS,EQ,430,440,425.3,438.15,439,425.8,156311,68011701.9,29-JAN-2020,4713,INE947Q01010,
LFIC,EQ,56.15,56.15,50.35,51.95,52,51.55,1863,99892.45,30-JAN-2020,27,INE850E01012,
LIQUIDETF,EQ,1000.01,1000.01,999.99,1000,1000,999.99,4170,4170010.25,31-JAN-2020,55,INF740KA1EU7,
LAXMIMACH,EQ,3370,3428.55,3333.1,3344.65,3347,3358.95,6313,21248719.55,29-JAN-2020,1394,INE269B01029,
LGBBROSLTD,EQ,319.2,320.45,312,313.25,312,319.8,9640,3045380.55,30-JAN-2020,731,INE337A01034,
LOKESHMACH,EQ,35.9,35.9,31.8,33.45,33.4,33.45,7985,264108.55,31-JAN-2020,261,INE397H01017,
LEMONTREE,EQ,53.5,55.35,53.5,55.1,55.25,53.5,496433,27200443.55,29-JAN-2020,3507,INE970X01018,
LGBFORGE,BE,3.2,3.25,3.2,3.25,3.25,3.35,5259,16954,30-JAN-2020,24,INE201J01017,
LOTUSEYE,EQ,26.05,27.5,25.35,25.65,26.75,26.05,1473,38177.8,31-JAN-2020,60,INE947I01017,
LFIC,EQ,50.05,54.85,50.05,51.55,51.55,51,7216,381446.8,29-JAN-2020,53,INE850E01012,
LIBAS,BE,45,48,44.6,48,48,46.9,1187,53529,30-JAN-2020,16,INE908V01012,
LOVABLE,EQ,75,76.6,74.25,74.8,74.5,75.05,8991,679819.65,31-JAN-2020,313,INE597L01014,
LGBBROSLTD,EQ,320,328,318.05,319.8,320.4,319.55,9733,3129212.5,29-JAN-2020,781,INE337A01034,
LIBERTSHOE,EQ,149,149.5,146,147.05,147.45,148.85,101317,14931740.25,30-JAN-2020,2215,INE557B01019,
LPDC,EQ,1.35,1.45,1.35,1.45,1.45,1.4,2015,2741.55,31-JAN-2020,17,INE197J01017,
LGBFORGE,BE,3.35,3.45,3.25,3.35,3.3,3.4,7334,24235,29-JAN-2020,35,INE201J01017,
LICHSGFIN,EQ,459.85,461.85,435.1,440.95,440.15,458.85,6149923,2759609535.75,30-JAN-2020,98768,INE115A01026,
LSIL,EQ,0.5,0.5,0.45,0.5,0.5,0.45,448125,219840,31-JAN-2020,269,INE093R01011,
LIBAS,BE,49,49,46.9,46.9,46.9,49.35,708,33259.5,29-JAN-2020,8,INE908V01012,
LICNETFGSC,EQ,20.39,20.5,17.6,18.99,18.77,19.65,108848,2050198.5,30-JAN-2020,348,INF767K01MV5,
LT,EQ,1375.95,1377,1360.45,1369.3,1370,1370.2,3939306,5397131739.55,31-JAN-2020,127379,INE018A01030,
LIBERTSHOE,EQ,150,152.4,148.5,148.85,148.55,148.8,192042,28852578.75,29-JAN-2020,2744,INE557B01019,
LICNETFN50,EQ,125,125,122.56,123.08,124.95,124.35,245,30293.39,30-JAN-2020,42,INF767K01OS7,
LTI,EQ,1951,1954.85,1914,1940.25,1935,1949.8,36496,70812076.15,31-JAN-2020,7149,INE214T01019,
LICHSGFIN,EQ,459.15,465,456,458.85,458.2,457.7,2990594,1378575602.35,29-JAN-2020,46042,INE115A01026,
LICNETFSEN,EQ,516.8,516.8,491,516.8,516.8,509.45,4,2041.4,30-JAN-2020,4,INF767K01OT5,
LTTS,EQ,1690,1697.95,1651.1,1679.25,1681,1689.15,39962,66895526.7,31-JAN-2020,5535,INE010V01017,
LICNETFGSC,EQ,20.5,20.5,19.63,19.65,19.63,19.75,4939,97703.07,29-JAN-2020,38,INF767K01MV5,
LICNFNHGP,EQ,128.6,128.6,125,125,125,125.1,136,17361.2,30-JAN-2020,23,INF767K01PC8,
LUMAXIND,EQ,1529.9,1559.9,1467,1487.75,1480,1510.45,3169,4804326.55,31-JAN-2020,449,INE162B01018,
LICNETFN50,EQ,123.8,126,123,124.35,124.2,123.81,669,83160.09,29-JAN-2020,107,INF767K01OS7,
LINCOLN,EQ,206.9,209.35,199,199.55,200.25,208.55,66479,13453314.95,30-JAN-2020,1385,INE405C01035,
LUMAXTECH,EQ,110.5,110.8,103.1,104.5,104,110.75,31952,3380962,31-JAN-2020,1589,INE872H01027,
LICNETFSEN,EQ,492,509.9,490,509.45,509.9,492.1,22,10848.9,29-JAN-2020,6,INF767K01OT5,
LINCPEN,EQ,232.2,240,225,230.1,230,239.35,870,201088.4,30-JAN-2020,73,INE802B01019,
LUPIN,EQ,734,734.7,716,718.25,718.3,728.35,1117946,809402027.65,31-JAN-2020,29448,INE326A01037,
LICNFNHGP,EQ,127,127,125.1,125.1,125.1,127,762,95673.79,29-JAN-2020,13,INF767K01PC8,
LINDEINDIA,EQ,770,783,755.8,758.9,758.15,764.75,54754,41983082.15,30-JAN-2020,2546,INE473A01011,
LUXIND,EQ,1455,1484.9,1430.05,1479.6,1484,1451.45,45766,66998588.95,31-JAN-2020,2792,INE150G01020,
LINCOLN,EQ,209.65,212,206.5,208.55,206.5,208.6,83941,17625682,29-JAN-2020,1437,INE405C01035,
LIQUIDBEES,EQ,999.25,1000.01,999.25,1000,999.99,1000,717986,717984415.48,30-JAN-2020,3403,INF732E01037,
LYKALABS,EQ,21.7,21.85,20.7,20.7,20.7,21.25,8593,180692.6,31-JAN-2020,69,INE933A01014,
LINCPEN,EQ,226.15,240,226.1,239.35,238.5,231.65,8109,1930677.05,29-JAN-2020,265,INE802B01019,
LIQUIDETF,EQ,1000,1000.01,999.99,999.99,1000,1000,5509,5509007.06,30-JAN-2020,44,INF740KA1EU7,
LYPSAGEMS,BE,5.85,5.85,5.35,5.5,5.75,5.6,25548,144552.5,31-JAN-2020,51,INE142K01011,
LINDEINDIA,EQ,739,792,736.65,764.75,770,731.5,305492,234774350.3,29-JAN-2020,10296,INE473A01011,
LOKESHMACH,EQ,33.5,33.8,32.6,33.45,33.8,33.5,3898,128950.4,30-JAN-2020,91,INE397H01017,
M&M,EQ,570.8,577,565.3,567.15,568.8,567.85,2352196,1342322700.25,31-JAN-2020,48884,INE101A01026,
LIQUIDBEES,EQ,999.25,1000.01,999.25,1000,1000,999.99,524223,524222499.16,29-JAN-2020,2330,INF732E01037,
LOTUSEYE,EQ,26.75,27.45,25.1,26.05,25.15,27,3343,88003.85,30-JAN-2020,90,INE947I01017,
M&MFIN,EQ,370.4,377.5,364.65,369.35,369.15,368.6,2306322,856852366,31-JAN-2020,62232,INE774D01024,
LIQUIDETF,EQ,1000.01,1000.01,999.99,1000,1000,1000,9521,9520998.59,29-JAN-2020,116,INF740KA1EU7,
LOVABLE,EQ,76,76.55,75,75.05,75,76.35,10658,805132.65,30-JAN-2020,292,INE597L01014,
M&MFIN,N2,1063.01,1063.01,1063.01,1063.01,1063.01,1066,100,106301,31-JAN-2020,1,INE774D08MA6,
LOKESHMACH,EQ,34.45,34.45,33.25,33.5,33.5,34,2496,83446.4,29-JAN-2020,58,INE397H01017,
LPDC,EQ,1.4,1.5,1.4,1.4,1.4,1.45,1554,2240.5,30-JAN-2020,12,INE197J01017,
M100,EQ,19.05,19.23,18.85,18.94,18.95,18.98,124870,2375818.29,31-JAN-2020,254,INF247L01023,
LOTUSEYE,EQ,29.45,29.45,26.55,27,27,27.85,4522,122853.45,29-JAN-2020,82,INE947I01017,
LSIL,EQ,0.55,0.55,0.45,0.45,0.55,0.5,444158,225059.6,30-JAN-2020,179,INE093R01011,
M15RG,MF,6.81,6.85,6.8,6.85,6.85,7.15,6659,45541.2,31-JAN-2020,7,INF903JA1AL0,
LOVABLE,EQ,76.85,78.45,75.15,76.35,76.35,76.25,16877,1300938.45,29-JAN-2020,628,INE597L01014,
LT,EQ,1365.95,1376.8,1353,1370.2,1365,1365.7,2743506,3744192660.65,30-JAN-2020,76783,INE018A01030,
M17RG,MF,6.39,6.39,5.84,5.84,5.84,5.81,10700,66998,31-JAN-2020,2,INF903JA1BF0,
LPDC,EQ,1.4,1.5,1.4,1.45,1.45,1.45,1460,2048,29-JAN-2020,14,INE197J01017,
LTI,EQ,1952,1965,1945,1949.8,1951,1958.4,66300,129537383.65,30-JAN-2020,7466,INE214T01019,
M50,EQ,118.66,118.66,116.78,117.79,117.79,117.96,262,30810.29,31-JAN-2020,19,INF247L01536,
LSIL,EQ,0.5,0.55,0.45,0.5,0.55,0.5,626742,315651.6,29-JAN-2020,370,INE093R01011,
LTTS,EQ,1729.95,1741,1681,1689.15,1688.9,1728.85,49040,83330303.65,30-JAN-2020,4450,INE010V01017,
MAANALU,EQ,66.15,70.5,66.15,67.45,67.25,67.05,4806,328968.45,31-JAN-2020,290,INE215I01019,
LT,EQ,1353.1,1374.95,1352.1,1365.7,1365.05,1346.65,3678474,5026143215.85,29-JAN-2020,108090,INE018A01030,
LUMAXIND,EQ,1485.55,1520,1485.5,1510.45,1510.05,1512.5,1969,2973392.1,30-JAN-2020,363,INE162B01018,
MACPOWER,SM,54.35,54.35,54.35,54.35,54.35,57,500,27175,31-JAN-2020,1,INE155Z01011,
LTI,EQ,1955,1965,1942.3,1958.4,1951,1948.1,57942,113056855.8,29-JAN-2020,6914,INE214T01019,
LUMAXTECH,EQ,110.1,113.55,110.1,110.75,110.2,113.4,16937,1879869.3,30-JAN-2020,354,INE872H01027,
MADHAV,EQ,30,33.95,30,33.6,33.8,30.9,5831,190903,31-JAN-2020,151,INE925C01016,
LTTS,EQ,1718.85,1749,1705.3,1728.85,1725,1693.3,73418,126964676.4,29-JAN-2020,7159,INE010V01017,
LUPIN,EQ,745.9,745.9,725.55,728.35,728.2,744.85,1153471,845426756.35,30-JAN-2020,24236,INE326A01037,
MADHUCON,EQ,3.25,3.35,3.15,3.3,3.35,3.3,48984,157502.65,31-JAN-2020,71,INE378D01032,
LUMAXIND,EQ,1479.95,1525,1450,1512.5,1519,1455.15,7186,10727000.35,29-JAN-2020,566,INE162B01018,
LUXIND,EQ,1455,1469,1434.15,1451.45,1455,1450.75,42029,61033013.8,30-JAN-2020,2211,INE150G01020,
MADRASFERT,EQ,21.85,21.85,21,21.1,21.15,21.6,163915,3483055.55,31-JAN-2020,670,INE414A01015,
LUMAXTECH,EQ,111.8,113.85,110.8,113.4,113.8,110.8,15411,1740455.95,29-JAN-2020,253,INE872H01027,
LYKALABS,EQ,20.2,21.4,20.2,21.25,21.1,21.35,13567,286223.35,30-JAN-2020,113,INE933A01014,
MAGADSUGAR,EQ,125,132,122.05,124.5,124.95,126.25,29087,3677848.25,31-JAN-2020,514,INE347W01011,
LUPIN,EQ,750,752.75,743.55,744.85,744.3,747.4,867074,648340484.4,29-JAN-2020,29470,INE326A01037,
LYPSAGEMS,BE,6.05,6.05,5.55,5.6,5.85,5.8,33171,186218.9,30-JAN-2020,71,INE142K01011,
MAGMA,EQ,59,61.65,57.15,58,58.1,59.9,425839,24766426.35,31-JAN-2020,2448,INE511C01022,
LUXIND,EQ,1456,1509,1445,1450.75,1455,1455.55,51132,75433760.6,29-JAN-2020,2573,INE150G01020,
M&M,EQ,578,587.55,563.85,567.85,566.5,577.75,2901951,1665242279.3,30-JAN-2020,50548,INE101A01026,
MAGNUM,EQ,3.4,3.4,3.4,3.4,3.4,3.25,30,102,31-JAN-2020,1,INE387I01016,
LYKALABS,EQ,21.55,21.8,21.1,21.35,21.3,21.2,7693,163721.25,29-JAN-2020,74,INE933A01014,
M&MFIN,EQ,369,371.45,360,368.6,368.15,368.2,2265194,828370705.45,30-JAN-2020,38565,INE774D01024,
MAHABANK,EQ,12.85,13.2,12.75,13.05,13.1,12.7,266102,3466657,31-JAN-2020,936,INE457A01014,
LYPSAGEMS,EQ,6,6.2,5.6,5.8,5.7,6.2,94759,549575,29-JAN-2020,272,INE142K01011,
M&MFIN,N2,1069.99,1069.99,1066,1066,1066,1069,77,82281.5,30-JAN-2020,3,INE774D08MA6,
MAHAPEXLTD,BE,91,95,91,91.05,91.05,95,111,10105.5,31-JAN-2020,3,INE843B01013,
M&M,EQ,577.5,580.7,572.15,577.75,576.7,572.5,1934080,1114997168.8,29-JAN-2020,44201,INE101A01026,
